gene,Erastin AUC to expression,RSL3 AUC to expression,FIN56 AUC to expression,Erastin AUC to Depscore,RSL3 AUC to Depscore,FIN56 AUC to Depscore
SLITRK2,-0.24486996617257187,-0.2909556358461775,-0.06127426366109653,-0.3613891998405538,-0.11851451655332715,-0.06014438743708219
PLK5,0.38588128873814476,0.4156706845012215,0.1903563840488291,-0.5405319155503301,-0.4437906746427812,-0.25863531670913686
RASA3,-0.5833886284887144,-0.3048215753109071,-0.31061188451431077,-0.04384483564672722,-0.268703149918521,-0.38302329932511253
LRCH3,0.24311343462671584,0.22617482157236032,0.2049195830456452,-0.11044754685914772,-0.12443677266921598,0.19826946506833157
LEMD1,-0.14264401971527188,-0.06566253564030744,0.16725824734964556,-0.343421239926026,-0.21830075635901383,-0.2325825008927701
ATP4B,-0.14422357516322667,0.39232119703341367,0.23966385646651384,0.39697488521591207,0.4517692391177625,0.13115074972019947
NDUFA13,0.1471258957454903,0.3101953006733884,0.33764267494833056,-0.4776702745738926,-0.5059173455770066,-0.42459521141055545
ZNF566,0.034864643958918945,-0.02408287801433882,0.05248632750926226,-0.4070633068485726,-0.3423362499995473,-0.09579967574290435
ZNF529,-0.3267154229119601,-0.2164949436857544,0.09459168483795334,0.40414082453663797,0.6106275276991558,0.5540801093248195
ZNF284,0.018787321811272722,-0.22088602274064825,-0.2511665880856427,-0.1597804245916318,-0.13115409137694517,-0.13399181739726734
HTR3E,0.028597116933837142,-0.01841069673580729,0.20028404157861737,-0.49892918332767794,-0.38841477951971515,-0.34789604928426404
DLEU7,0.4507996226008045,0.4652652820978356,0.12407232131531801,-0.3171570604895814,-0.001220767377398686,0.17544962110905657
KRT73,0.07927282763692578,0.0528426588713256,0.11590721446290414,-0.06806906141926905,-0.03144208664501129,-0.005551125635331049
TAL2,0.008738040134414394,-0.009054139004689144,-0.32793796847372503,-0.0502964124170913,0.02420495514448734,0.14577800380436703
AIDA,-0.8150547852345412,-0.8469607030087803,-0.6663087174149194,-0.2905295736455978,-0.015451324313645643,-0.17205475812580823
C15orf41,-0.4531901841566593,-0.30579835389597154,6.254393573601008e-4,0.5095465679470117,0.36410960259514413,0.18740453261944998
CD300LF,-0.12374928070112108,-0.11300201379107833,0.10792850019849036,-0.6172352503407778,-0.48137209164040107,-0.29051938634385854
ZPBP2,-0.041573881792189876,0.07999248242979458,0.22846446389148742,-0.5473171730245147,-0.7077020850169922,-0.6105205225109483
KRT5,-0.09177345843163147,-0.14742689143550142,-0.0028136330699946735,-0.2613835634869594,-0.29675323492178457,-0.16710650443785888
NBPF6,0.16500653330638249,0.28164206194337676,0.4055710822455318,NA,NA,NA
GSAP,-0.2304809293903759,-0.038484000635026876,-0.16118677953826882,-0.4549748795665994,-0.13587040049338303,-0.15744937444557355
HTR3D,-0.27815269790643216,-0.3464477777022627,-0.2700291827103611,-0.0034757832196695765,-0.13327906057102004,-0.3893534142087085
AGBL4,0.39315654686698825,0.3904982807834455,0.36032278375268395,-0.24961280664619903,-0.09588097327654799,-0.10393729844428123
ARGFX,-0.21682244163427525,-0.28383413170457567,-0.05677721705812407,0.34602215767855504,0.7035836913949032,0.8774067466377339
CYP2R1,0.3785209341201989,0.2323097394902726,-0.014556413904692174,-0.39112429362924533,-0.3760595813001793,-0.36647597772889934
LRRC70,-0.12747629445204486,-0.2844830385237244,-0.255637103446423,0.14788819688657914,0.09901448971618282,-0.16412308686695776
ANKRD46,0.6203698682303775,0.4094475042841884,0.4663702953007003,-0.14490027816868065,-0.4282529193511219,-0.26848939759187856
PIP5K1C,-0.2219246571190055,-0.283771819416371,-0.22764922398017134,0.25535335315322455,0.16624414891282496,0.21018300916235524
CYP4F2,0.34963149513077574,0.3285857451089816,0.3002433842008182,0.37067079835643896,0.3114177306884041,0.49180058804651117
TEX38,0.13976041584386273,0.07707232597482461,-0.2083433425361293,-0.34842230170944083,-0.36706834230768653,-0.14760815393009433
ZBTB6,0.06679262463598265,0.14021715398740472,0.07483791066058382,-0.4549562064693325,-0.5209484948567162,-0.33147024911845346
C2orf76,0.5241464026240236,0.5740597013852724,0.42935800790226153,-0.5334211388135496,-0.18493261966260416,-0.10151643501099919
TAS2R42,-0.4825096783846457,-0.16257265595375908,-0.1629878569891716,0.24427049351181657,0.41933482477455775,0.4133657058642899
POLR3C,-0.08112785219147063,0.05913588363039857,-0.0795637544067526,-0.0389189977747195,0.020896814452077493,-0.28218167737761835
PRR30,0.2883644021654104,0.38271973727582553,0.1550924939269322,-0.36918498905147384,-0.12164607206338232,-0.11419316867981416
UBL4B,-0.17310538698580286,-0.1526114215120929,0.047346841621558444,-0.13483418845079206,0.05857592645425711,0.2603832129185505
WWOX,0.3800527114656332,0.26029484379317946,0.1754771269198002,0.2342798230365271,0.4053599697067317,0.4809292620831796
CYP4Z1,-0.007121215443021691,0.18544080765873064,0.17466603330160804,-0.2886068043916061,-0.2718943675706049,-0.24624458663527798
CCDC84,0.19246401317302128,0.09300330424666635,-0.09002471365977543,-0.3401619875154761,-0.3000466835208389,-0.19269183356106623
BCL9L,0.23312497812811714,0.20826307845398093,0.16735688099947665,0.24384601422089916,0.012576727888138052,0.09197954860074575
POLR1D,-0.15504921962489424,-0.23239241665820282,-0.0743010333592291,-0.17347632464796103,-0.34485845254260544,-0.0976386542774762
KIF18B,0.024663074258893074,-0.1804308260268796,-0.26447980220455075,0.12361674200547618,0.1295854777739682,-0.061990526111456376
ZNRF1,0.1660157376243023,0.01636568894805616,-0.025536977598377475,0.13095337625222894,0.3250865215548882,0.15138170761540481
FFAR4,0.20186535553466078,0.22058618894124513,0.16556417452779304,0.5489957373090307,0.32583630297324073,0.0032095780134504476
BPIFB3,-0.21682244163427525,-0.28383413170457567,-0.05677721705812408,0.49446464610893665,0.4193394854136563,0.3942327462608816
BPIFB4,0.011208288783813344,0.03932346841094713,0.2249483594613035,0.25819622062776276,0.1641146820874851,0.1936854434974571
SAPCD2,0.5644000498443823,0.47324313306048854,0.38942469533450846,0.0422557978329739,0.17592080816204067,0.009641089704502134
EDARADD,0.41799977918388953,0.4636887040060508,0.3879427730320137,0.10697859469813445,0.3047621469229585,0.12615162275391492
SLC51B,-0.091452472263917,0.07313167139027275,0.23331697519005107,0.08983401765024522,0.29152670688682764,0.2045078513496956
CYP4F12,-0.08574029658197772,-0.14744297112103275,0.013650388513174305,0.15445752931686751,0.19490090740589708,0.35080544613171516
MTARC1,0.5897149283866713,0.5850875682934656,0.42174034743998107,NA,NA,NA
LCE5A,0.0067876399380496786,-0.03932116640723361,0.13005084904159359,-0.4568139974098607,-0.42713562281210893,-0.403961528740503
SOWAHB,0.4214661844327313,0.3983115857164052,0.32240803315970534,0.043619833883930474,0.023753640519197317,0.10167927780024671
BLOC1S4,-0.05119874234657614,-0.04528753995084632,-0.18695973462846727,-0.31884599384486356,-0.2050060753517329,-0.08492065368335011
LCE1E,0.13319558367416662,0.07507300822159207,0.2395647320367613,-0.3000182243622083,0.021257121144037477,0.04848911570869061
ZNF749,0.37617740054543986,0.1877850876397602,0.18686436719343058,0.49071797720644444,0.36134368158058694,0.1591025038193696
KLHL32,0.06928235944266778,0.11046318291088707,0.12704695034919056,-0.2153540661128328,-0.08873479583993704,0.06358724328270052
MRTFB,0.37009409945254557,0.3345451052870196,0.3064444715571647,0.2724137146055283,0.41133681083872015,0.5517058600660448
BTLA,-0.31625781060060854,-0.17427562886524933,-0.0692949239751572,-0.4446665331643478,-0.060215435259188065,0.29373287164657846
ZNF17,-0.08487660681974031,0.008127208382689977,0.14857687317630253,-3.8123058301036273e-4,-0.24584312215679435,-0.25404787247343946
KDM4D,-0.6002544642116087,-0.29250820508718517,-0.1497353527395589,0.2715817994219753,0.30351381509637687,0.05099669369352137
GPAT2,-0.17302390366643522,-0.4820752961532598,-0.7497039299009113,-0.3172473430879992,-0.1642943640079457,-0.08120135569126881
TOR3A,0.31095488888985423,0.5514214051033017,0.41215803624894093,-0.5988653896133875,-0.8193290686281347,-0.7299888532014089
PABPC1L2A,0.4725459615923576,0.3667816816130143,0.24420698855787085,NA,NA,NA
GABRA5,0.15665235759381185,0.150553610928053,0.19149823390015713,0.19873113213190002,0.5348829348204481,0.3813648217456098
PPP1CC,0.31180477090514386,-0.05558691227787542,-0.22753063786968492,0.4087995070570539,0.6561676492541285,0.6151114891086978
ZNF555,-0.35979411521072435,-0.3193372012987192,-0.13575756505377992,-0.26497785859541967,-0.6745592102266488,-0.6311572491811621
OR10T2,0.4725459615923576,0.3667816816130142,0.24420698855787082,0.2315610071416656,0.05036063900059487,-0.14020431282675755
"NAP1L3",-0.5546490200638315,-0.102356196375401,-0.07148620971850413,0.4902737933028788,0.5412273016064313,0.5046563282649024
PRELID2,-0.34126679535180077,-0.42171430874224636,-0.20247043342168072,0.17362512595885637,0.2556169691112317,0.1543462931649887
BACE1,-0.35741871403457065,-0.3698853310944018,-0.29650683529909566,-0.3445224702632988,-0.7383844906201779,-0.7284433079117026
RGS9BP,0.11557800805699457,0.1715910231467381,0.2946999199929821,-0.10656524201710951,-0.13983916881829528,0.14257166104392738
TMEM212,-0.2845971833493921,-0.04408847930140439,0.08252472980175984,-0.35674672024365855,-0.2354151247789958,-0.03349335498534832
SLC36A3,0.23905307768037865,0.30509160664790685,0.1131024992539816,0.5402878740887621,0.4881283063342631,0.29931562568607767
SLC36A2,0.20862726814235105,0.5274945423761969,0.32316906138283175,0.04074309125772146,0.05387414418277504,0.016239375000971633
THBS2,-0.30566156552864227,-0.34497297221541595,-0.06867718655276726,0.465360070310316,0.4482348064760339,0.1542991844558017
RXRA,0.33160282892495785,0.32423443460705836,0.18844907977394315,-0.15300234031265197,-0.32183062142034946,-0.24960235128607808
ANKRD37,-0.2900962770253908,-0.33911598589272407,-0.31983044906098324,-0.4823394950319579,-0.4910980666413146,-0.5102601503772
NUDT17,0.41992626480816925,0.4945006274359486,0.20657245453524165,-0.2899560702727719,-0.11502419593994817,-0.09068904002710526
MINAR2,0.4961285672834823,0.3824597090822403,0.26181228875117785,NA,NA,NA
ZNF75D,0.1651682771982377,0.13623616520211618,0.2668254428234062,-0.25291935517183095,0.10328011911890714,0.10032800091767112
CYP4X1,-0.008338490081320106,0.1527436185835588,0.1304377485679696,-0.33760017320382546,-0.34798568441489885,-0.2587262448302854
KRT10,-6.703551088245071e-4,0.007617285057262764,-0.09155532670229212,-0.44849162993059194,-0.600103019618217,-0.359266008324993
GOLGA8R,0.18961946723014084,0.30760544450271415,0.2027333694276326,-0.4926569602296334,-0.22564368351600086,-0.02862753649120864
CD300E,-0.4784107769014805,-0.026883778228489127,-0.014123779400679527,-0.10071060348231965,0.12392719629765683,-0.024123140354029755
CCDC30,0.007395516241281694,0.13762215661902139,0.32332993174424063,-0.03178132647518476,-0.1937774916276831,-0.34656257636430066
NKRF,-0.19527208066475288,-0.2640796012020349,-0.1666962065956146,-0.18642526090760259,-0.4227857818366845,-0.17944410553998283
GLDN,0.3552228037768061,0.2341050123685525,-0.0016235988633954421,0.41096613736152315,0.2625652312880422,0.22825606080215255
FCAR,-0.5140014318145292,-0.25864737576372526,-0.18644565539594976,-0.4359084804722143,-0.48191453091603004,-0.28561700216913294
KPNA4,-0.39566573483888695,-0.43138771044776336,-0.19821942238548435,0.3100136746048665,0.2000253654410586,0.17062011983187028
TRDN,0.21599077304189881,0.43569382088495906,0.2976914754163537,-0.2682300735046429,0.10557281131351559,0.3140564604407101
KRT3,0.05163750195113698,0.15984638356540812,0.2336922703426936,-0.2342896735149206,-0.011823326600077936,0.11505210820092011
ZNF501,-0.41125424955444523,-0.5599096711390034,-0.4202025193022311,-0.2533224748003224,-0.4298295048932813,-0.70137128810464
ZNF197,-0.22298956495958508,-0.3246203498209032,-0.3085049283541482,-0.004747088377261954,0.28364918917758897,0.12900273583937397
SPATA12,-0.22535242849485773,0.007028851948219743,0.18936749839518419,0.08449200528228587,0.3877437238763939,0.5764557078538467
TMPRSS12,-0.1490685264751415,-0.24459653421947364,-0.1095680594732428,0.2008823619184987,0.08407681550720049,-0.16731184047713876
FAM228A,0.0013115876092889874,-2.129418962496526e-4,0.04474028268552193,0.024065796313057785,-0.07436875415675538,-0.26122785054106157
DEFB132,0.4972695056099439,0.49921192452373453,0.35912423812530214,0.4291038238325064,0.20130836565737034,-0.05054078120914967
"NAP1L2",0.4814765844726499,0.603670148117847,0.4769966464085554,0.6622451878581915,0.4207599213189839,0.46515226877726423
RPS23,-0.16732169693320845,-0.13169986178458284,-0.2148233960328528,-0.5754796432115009,-0.7160859393845781,-0.531680390210403
GNG2,-0.5588631719819154,-0.549344016318199,-0.31659470017295194,0.12572351651377728,0.25632061550381313,0.36110038417491114
BTN3A2,-0.5576103860984852,-0.525056160264425,-0.41416225531954093,0.11812441141615186,-0.1705075952057123,-0.32688360026218816
AKAP14,-0.4137207694471782,0.07715048522558465,0.12196948335223819,0.1954614261410888,0.19798752093699568,0.1842966820182583
PCLO,0.27320567091023296,0.5152933010152854,0.38547790077682487,0.17480565462226752,0.3512055040501269,0.1482943398539658
KLK12,0.4831453249432157,0.3671443468989379,0.28345501490054476,0.26519369462695963,0.37163135763567073,0.3653977023273661
RGS7BP,0.22267513289186425,0.14133698606069917,0.17651954283069887,-0.021888818468754005,0.028218864284985466,0.11110075377841662
INSIG1,0.15357869272053137,-0.012578333391661839,0.12002018960738142,0.31013506839197275,-0.10863457285617796,-0.3252098703690814
MYT1L,-0.09625491129383115,0.01459184619836461,0.05038780197141311,0.37831062031323415,0.01921412104477941,-0.26965763417799904
C5orf38,0.41613162810853355,0.316410536146495,0.3376025125970441,-0.35698941796154093,-0.4728271934975788,-0.43102300209954714
ZNF396,0.12006609078413702,0.3208441240438661,0.09619498210141686,0.04991167902761231,-0.05133686887341784,0.10678987672189029
TMEM222,0.10323748404913607,0.15401561183840218,0.18883534476947686,0.4358547266055188,0.5354288138533996,0.271682781103375
OR9Q1,0.05227812897270545,0.007091822015888735,-0.01673645435690458,0.5016500696639026,0.5808580157832124,0.7169741984009775
CLCNKA,0.1635362379280475,0.3983876411412656,0.27212849639972403,-0.013035338865135554,-0.11622684748985923,-0.4545342541111202
ARHGAP30,0.15546700413475206,0.2621095947810508,0.23343177611718008,0.4692055281276026,0.4527548898396181,0.4111127347037183
SEPTIN10,-0.6921935682318083,-0.724216090479282,-0.5578513380610496,NA,NA,NA
FAM86B1,-0.312066836865869,-0.11815258704232823,-0.03767430576271759,NA,NA,NA
CYP4F8,0.32204418478053226,0.28287339244277726,0.26208018583254244,NA,NA,NA
CYP4F3,-0.1397902207197755,-0.2156406326857239,-0.05939608610100323,-0.5717897021339344,-0.4836583416879912,-0.22013878160389996
SMYD4,-0.3674382762313285,-0.31504076545804666,-0.17428361984761387,-0.2919482664450844,-0.457160750190944,-0.4223359075432903
FOXD2,0.2364189818473556,0.36438138873685605,0.2111986722520241,0.10366516942384142,-0.059920825305257754,-0.11388419507794208
GPATCH8,-0.5750242470237911,-0.5845279044328773,-0.6364216565894678,0.11205173370383482,-0.014804806819178177,-0.08395650627593303
CEACAM19,-0.13938465422101956,-0.15727528367455698,-0.18369963575699289,-0.3832953690640748,-0.37694853854719657,-0.16577370244454917
DEFB107A,-0.4784107769014805,-0.026883778228489134,-0.014123779400679527,NA,NA,NA
NF2,0.2698211820568074,0.029234843845533962,0.2799701898530129,-0.34759631312586076,-0.05919669757317494,0.08722882107458028
SMIM29,-0.2452125272968661,-0.3783643604343859,-0.4821575088607937,-0.285482189708955,-0.10473889016621436,0.0021873504833262456
SPATC1,0.29358176409997144,0.37890206746473715,0.2326817276378829,0.18413836275023449,0.29991648987418007,0.4257229778890009
UBE2H,-0.4532085193638885,-0.427572900555152,-0.2906572543146119,-0.4615999457875613,-0.5418026466247314,-0.37115756935831673
HPDL,0.16507371131685206,0.3860226932597171,0.4028271582124703,0.09567859706534958,0.3085312192205667,0.1793010199930948
KATNA1,-0.5125509382580654,-0.37074804306440223,-0.1069906369245348,-0.6707224849682403,-0.7611738690056962,-0.6220960181804682
FSD2,-0.2667884077377168,0.05492855212814444,2.58108325123573e-4,0.2593245646844544,0.22929019060395747,0.321461346146032
ARAP1,-0.06158637851400164,0.061354246754574564,0.05799928653970522,-0.4866995504580606,-0.47516785452225785,-0.28683770510197454
KIF24,-0.23908104863065105,-0.2895980762498212,-0.22715177399939274,-0.014235623949088325,-0.15053448700952565,-0.2128452427405146
PDE2A,-0.3258652635616408,-0.37693151865259644,-0.38061550013978385,-0.5506704885309335,-0.5241758825018789,-0.3870390249789749
CARMIL3,0.4793063797571042,0.5716233716905325,0.5914196238992696,-0.40068117576923423,-0.4421719544467202,-0.25309197991410565
PRG2,-0.030451073249347066,-0.2946168108698451,-0.22489585452169567,0.23135374938985892,0.18828085127962618,0.05149804868015482
PRR5,0.35049022404162894,0.610157182020603,0.7103024198727673,-0.5965679807884772,-0.5140135305702783,-0.5369594272475399
ZFP91,-0.6673045608154122,-0.5361090469495077,-0.4284437218855044,0.3556440940112779,0.5279782604430479,0.38314739679903437
C17orf58,0.7700555372205421,0.7403984872501801,0.600452677725515,-0.3843443811265131,-0.48879021010228973,-0.3956808900880161
BCDIN3D,0.699883174399957,0.8533773011313961,0.6833962680598359,-0.36136145198156105,-0.4067798972222015,-0.2532788974149761
MAGEE2,-0.23537922525427704,-0.19762846091183475,-0.2382059656754564,0.36891223527470984,0.5128081725367154,0.4506915223034686
CYP27C1,-0.1704159368425813,-0.2369000654847439,0.053573548837591564,-0.2739164733747486,0.06607773285954502,0.05885042644765418
LYRM7,-0.41761725095211405,-0.3555512022599191,-0.3066738715317995,-0.1108514592359413,-0.12341580057950202,-0.24016953843501349
CFAP73,0.3673782004438213,0.5201941820249377,0.4012720963676204,-0.2443271028311612,-0.1829196147409954,0.02245571507145181
CCDC73,0.04355661093686332,0.08728045455978391,0.02739478753055688,-0.566614268934854,-0.3486368734160275,-0.15773365830632954
BCR,-0.011306418219631567,0.02191910140114086,0.15998178400641913,-0.2941157245730629,-0.18871916745557193,-0.23100856181671392
OR10H1,0.12073033765531069,0.07047971223569482,0.2498698028549747,-0.31014089639625536,-0.09030436425407999,0.062115613119273265
MPPED1,0.10273702741714873,0.25045222366542264,0.22896529237209792,-0.5739577914633884,-0.44224423921654726,-0.2563588365028569
FSCN2,0.43905630496222275,0.362218841130358,0.17617099349950893,-0.4931646245385702,-0.5843921291627581,-0.39322448571115143
FOXI2,0.1993158581085416,0.40333084891909265,0.2788401216985309,-0.2140636461939552,-0.3150235262035044,-0.6000526100531752
SPIN4,-0.06464852774335535,-0.009948213629463267,0.10541626706856841,0.4732593151904218,0.1097113358169373,0.0584367511964678
ZNF732,0.5099312503809111,0.47610404119826905,0.586823439927299,-0.2233486237273079,-0.12190233437523992,-0.24913088086084714
SPIN2B,-0.12755697725591383,-0.21031326234197403,-0.2797964613291602,NA,NA,NA
SPATA31D3,-0.26703698087484473,-0.5790961313066592,-0.6811258729009667,NA,NA,NA
FOXE3,0.20709013930748213,0.14493236725607433,0.2111788088912199,0.440326608587237,0.4049626570072165,0.20050721042581376
HYAL3,-0.4076689625360416,-0.07712067661179334,0.13868174409354941,0.259225881445041,0.3911632683604622,0.2436166740203753
VSIG10L,0.12227565690181076,0.17714954589993198,0.04357961703683858,-0.3795028846873985,-0.46049350837905556,-0.38047050970241664
CXCR3,-0.06818076404033628,-0.3723110715563077,-0.6748097609864516,0.3166434805600655,0.5685997815810191,0.5430944472293033
ZNF397,0.09716300039558018,0.3855335151907456,0.29087034329227474,0.19499212152672427,-0.06202646435477507,-0.15279067898335688
ZSCAN30,-0.44837212934632475,-0.36244195699859433,-0.42312848401007697,-0.37078068644397866,-0.44837735326805306,-0.28454985817199846
TPCN1,-0.02127274587556886,0.1526448147248625,0.10614773759736887,0.32154181866663095,0.49821513850515325,0.35790827804560965
LILRB4,-0.3763913224753097,-0.41890412883293565,-0.5240896609164305,-0.0075297842869773025,0.1681066046272988,0.13872762973729025
TNFRSF4,-0.1832171537189365,-0.05882596493705973,0.05571704188308133,0.14315247783600338,0.10572738683968139,-0.12162117729551024
KRT16,-0.11704866005776685,-0.11413347821668558,0.09174460726681499,0.12075068360497482,0.18361335693142128,0.10621165556821147
HEXIM1,0.41503019401342267,0.20221280254773258,0.030612045167254427,-0.07002744712703597,-0.0312894749023949,-0.1099248741043507
SELENOV,0.3046323796737999,0.2494521963979614,0.23971107814557907,-0.17266659048809724,-0.27580890515377937,0.04375560854477831
KRT14,-0.29717297084307,-0.1902263658937844,0.03987168499306819,0.22424380949531258,0.29499421411050414,0.16054638556357959
TRABD2A,-0.7121485677076275,-0.607056776725984,-0.3767279136417803,-0.4841518192477819,-0.3960063051696878,-0.4974616853126787
PDZD7,0.3825528207175194,0.2113326485130901,-0.018377288854004463,-0.09922416336030884,-0.1841058337441776,-0.47919500831248013
POFUT2,-0.13894169776244505,-0.28401050535060396,-0.1926342645962866,0.5558975163708871,0.5386614527135928,0.3594472762603189
QRFPR,-0.07667470413960001,-0.09060313367159582,-0.034190361356301276,0.04109321080512337,0.06765955740964974,-0.015913510284524375
MAPT,0.16557444534200313,0.41783644216194316,0.2332419468944544,0.48240341277487775,0.5885192388255411,0.4436596715459449
ERCC6L,-0.3603145543115216,-0.4821804555606413,-0.5085744237026372,0.36035166522248085,0.2983577169649249,0.1568571570770854
OR13F1,-0.21682244163427525,-0.28383413170457567,-0.05677721705812407,-0.1612027800679606,0.17799012928595143,0.24221827536133128
TMEM17,-0.43555515829744207,-0.2455475850085956,-0.21094344699079745,0.3221991772466004,0.34878261364388885,0.41356716735942184
TNFRSF18,0.5389419102867233,0.3611422983119844,0.23984284596428684,-0.21006705468262746,-0.11968384942422923,-0.3470959714885593
FGF3,-0.11636120202048286,-0.12045755754407991,0.029518667702816973,0.4266864688290349,0.20157712035108555,0.11983145663272751
C1QL4,-0.15931475244720505,-0.035149758893922634,0.04572142028299953,0.391241052175441,0.4681828367806909,0.338682206691882
RTN4RL2,0.2515999938499122,0.05507568071546386,0.046098330280284726,0.6833061532296862,0.48048958049358864,0.38323018560863364
ZDHHC17,-0.14458904092093794,-0.0019424377592918902,-0.17406985486848534,0.009818311004387622,0.159449722204047,0.4234595189604857
SERPINA11,0.44216779571020565,0.49402479613221795,0.23548632021345567,0.19049897964733323,-0.15188637846042496,-0.14372475827326806
P2RY4,9.745756564529999e-4,-0.38889365541986276,-0.4510993743493709,0.2859554355389008,0.40288434364187703,0.43221989138673156
ZNF395,-0.11408754840954081,-0.3134955777585913,-0.3059426248810253,-0.08754522258384073,0.053099270624572946,0.20526058592315397
ZACN,0.624029432513311,0.44625309249776285,0.24388456482699944,0.16227383208162233,0.26253963196928526,0.056419061729190693
PPARA,-0.44217007342155823,-0.33678082102057033,-0.21018014769014184,-0.2745236367887706,-0.04317432654198468,-0.15790456646404613
TMEM232,-0.14158983717315052,-0.06696664235942636,-0.06001097937200467,0.12800636447256167,0.06907176716197393,-0.14359113095308348
FAM183A,-0.2727664820994245,-0.020814690808284457,0.04897436542979737,0.1488140005994349,-0.002915883127020713,-0.25428267189138676
EFCAB6,0.11954907960565361,0.2169101313370782,0.3384870339916477,0.1257033959309327,0.07745174535630231,-0.04063978599849833
KANK3,0.3597721586521538,0.4018091385565051,0.4190988310038803,0.33787782973085567,0.27881402652759374,0.33319395621587267
EMID1,0.39871096393177785,0.5269997558810801,0.488341605850095,-0.12675777952014358,0.20839215811260067,0.35612619696033304
ACTL7A,0.07955936011018494,-0.03343877434198128,0.042189828574442936,0.3445929515674799,0.2442175246963391,0.20724514772640984
RHD,-0.281305697517901,0.044303404525863996,0.10362510689508408,-0.4976786238385609,-0.5052073895153638,-0.4715537684264703
ESPN,0.7430677550729258,0.718861255472796,0.5348987267845321,0.13166913633587732,-0.1419266759012267,-0.3823320917255598
PTRH1,0.13028543382438054,0.4005147675758146,0.32460656945391286,0.03247170441187517,0.5340909948886756,0.5505641195937802
KRTAP21-2,-0.42219069975604834,0.008743809389383841,0.0956794350632058,-0.12328366321317928,-0.015134161309622847,0.048561557059117307
SAMD7,0.10847478270017558,0.13085575733645527,0.22164289226299283,-0.412334519848447,-0.3382124818363898,-0.20455329904147695
GPR141,-0.3894460981495576,-0.31033135369470166,-0.30320046037471354,0.0027513027110543523,0.28950581360663546,0.12688053126154444
TMPRSS6,0.45553460327781725,0.3384764680311879,0.2512166222191485,-0.5768006623533923,-0.2814207986705598,-0.10497238846799027
CYP4A11,-0.10606659631727706,0.08306795164235549,0.13313314829705702,-0.3864187403051395,-0.28229433317223257,-0.26655596354896655
TMEM216,0.4184161010585388,0.21805035014769553,0.15014457137131432,0.23906347379967086,0.012887843832421352,0.11538805306845744
RPS19BP1,0.30039510870728,0.2881319021012252,0.3025051976549107,0.3711705984951582,0.313560043032611,0.3787241965607449
TMPRSS11A,-0.004316387194612672,0.25015808347152774,0.16933665688613392,0.27276801804829576,0.15233476719332267,0.12971399512470888
TMEM262,-0.11485679861484377,-0.08761747734675607,-0.05464953809148578,0.019881802628417378,-0.1564243778302609,-0.2272674400926091
C3orf70,0.26158453980657814,0.49901934554550154,0.3138828305273736,-0.22262654563065803,-0.20770250435195697,-0.25883317782999016
TEAD1,-0.39370470099870797,-0.5165017026048864,-0.5214333722078893,-0.3947228530601389,-0.2549463725366008,-0.059054154270764936
PLCD1,0.09893431220365076,0.17997993698637005,0.08892491901053179,0.02311424129893092,0.126718298675699,0.28063221116678544
CCK,0.15613552567649824,0.09699108021240467,0.24101997902565492,-0.08983237484617432,-0.21508726674260495,-0.09081790236990275
ENTPD5,0.5890425702678322,0.5216221264951426,0.33725142846489675,-0.5490407774793209,-0.5892032608998498,-0.4107236146739915
MITF,-0.6586941069591066,-0.6493065373192988,-0.5155920337702626,-0.09405869870679555,0.3319845573661883,0.49012534764614796
HEATR4,0.19855404500627732,0.38450578343435926,0.1902483716675168,-0.19686202082215837,-0.17205788628125346,-0.21165960120422653
"NAP1L1",-0.3040535983101675,-0.208454280768065,-0.24213932050557466,0.6644708166242763,0.8204426847544906,0.7515622664725072
LILRA5,-0.21682244163427525,-0.28383413170457567,-0.05677721705812407,0.06331141540801856,0.12105718005201879,0.03968888332989492
CMC1,-0.13907790227704434,-0.0415312941049545,-0.09537863747843162,0.06246855663734768,-0.0704817896851906,-0.204059702986821
SLIT1,0.04607575781051313,0.06804276989185665,-0.09119945441057506,0.44731286712449186,0.36189328542194693,0.2368129586358087
LYPD6,0.35570830406881604,0.4116510806239672,0.2801877037154635,-0.6788950511424124,-0.3556691572964408,-0.3528850687379293
AKR1C1,-0.8507596185519182,-0.5312355520437548,-0.3682234332351553,0.15032749569271767,-0.09841025021497896,-0.4237064208318936
FOXD3,-0.5649580972668046,-0.17992465980122727,-0.12110483097317642,-0.011612580720931047,-0.4056353643693112,-0.48572982757594524
SPATA21,0.147427653540272,-0.30392232648178386,-0.3474488513421517,-0.21445327612730797,-0.4843951981988453,-0.6114208008997856
RNF220,-0.28111932814375556,-0.17177678632196075,-0.039341084610240426,-0.3145723881785133,-0.22757718606855334,-0.1545973329831885
ANGPTL5,-0.29782810286330663,-0.17869295257150675,-0.07935131947115036,-0.2082305018044241,-0.17550968808857775,-0.24558763137396758
SHTN1,0.3187471916658671,0.5404022449572244,0.30730061388835556,0.48292239635430817,0.0582340371030278,-0.2678010210876999
H1-7,-0.22606524682915508,-0.07713645018051694,-0.1513318014531095,NA,NA,NA
LCE4A,0.2883644021654105,0.38271973727582553,0.15509249392693222,-0.24154345937081834,-0.4236830222805757,-0.3667872799950109
LCE2A,-0.20787039579686734,-0.13855180352961263,0.0057844691439793506,0.02188900571717277,0.1572114901587519,0.1967803299964017
KRTAP12-1,-0.22917267741883357,-0.2253592177285962,-0.16585503627788936,0.06909575030412768,-0.059527801741857164,-0.11254714453590076
